,index,title,production_budget,domestic_gross,worldwide_gross,year,studio,runtime_minutes,genres,averagerating,numvotes,profit,roi
1982,384,The Tourist,100000000.0,67631157.0,278731369, 2010,,,,,,178731369.0,178.731369
1983,1563,Life as We Know It,38000000.0,53374681.0,105887837,2010,,,,,,67887837.0,178.65220263157894
1984,4091,Friends with Money,6500000.0,13368437.0,18110152,2006,,,,,,11610152.0,178.61772307692308
1985,259,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621, 2014,,,,,,226756621.0,178.54852047244094
1986,2602,Pooh's Heffalump Movie,20000000.0,18098433.0,55686944, 2005,,,,,,35686944.0,178.43472
1987,4502,The Cooler,4000000.0,8291572.0,11131455, 2003,,,,,,7131455.0,178.286375
1988,5045,My Summer of Love,1700000.0,1000915.0,4727375, 2005,,,,,,3027375.0,178.08088235294116
1989,1799,The Transporter 2,32000000.0,43095856.0,88978458,2005,,,,,,56978458.0,178.05768125
1990,236,Penguins of Madagascar,132000000.0,83350911.0,366942531, 2014,,,,,,234942531.0,177.9867659090909
1991,2568,Wild Things,20000000.0,29795299.0,55576699, 1998,,,,,,35576699.0,177.883495
1992,32,Transformers: The Last Knight,217000000.0,130168683.0,602893340, 2017,,,,,,385893340.0,177.8310322580645
1993,419,The Fifth Element,95000000.0,63570862.0,263898761,1997,,,,,,168898761.0,177.7881694736842
1994,1889,Blow,30000000.0,52990775.0,83282296,2001,,,,,,53282296.0,177.60765333333333
1995,455,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956, 2015,,,,,,159517956.0,177.24217333333334
1996,795,The Dictator,65000000.0,59650222.0,180148897, 2012,,,,,,115148897.0,177.15214923076923
1997,998,Date Night,55000000.0,98711404.0,152269033,2010,,,,,,97269033.0,176.85278727272726
1998,555,Bedtime Stories,80000000.0,110101975.0,221468935, 2008,,,,,,141468935.0,176.83616874999998
1999,2052,Serendipity,28000000.0,50255310.0,77477297,2001,,,,,,49477297.0,176.70463214285715
2000,4821,The Spectacular Now,2500000.0,6852971.0,6916951,2013,,,,,,4416951.0,176.67804
2001,861,The Scorpion King,60000000.0,90580000.0,165890634, 2002,,,,,,105890634.0,176.48439
2002,206,Star Trek,140000000.0,257730019.0,386839614,2009,,,,,,246839614.0,176.31401
2003,1020,Evita,55000000.0,50047179.0,151947179, 1996,,,,,,96947179.0,176.2675981818182
2004,5052,The Conversation,1600000.0,4420000.0,4420000,1974,,,,,,2820000.0,176.25
2005,5739,Funny Ha Ha,30000.0,77070.0,82698, 2005,,,,,,52698.0,175.66
2006,272,Trolls,125000000.0,153707064.0,344150134,2016,,,,,,219150134.0,175.3201072
2007,1596,Nim's Island,37000000.0,48006762.0,101857425,2008,,,,,,64857425.0,175.29033783783782
2008,5076,The To Do List,1500000.0,3491669.0,4128828, 2013,,,,,,2628828.0,175.2552
2009,2049,Tag,28000000.0,54730625.0,77026186, 2018,,,,,,49026186.0,175.09352142857142
2010,875,Deep Blue Sea,60000000.0,73648228.0,165048228, 1999,,,,,,105048228.0,175.08038
2011,327,Passengers,110000000.0,100014699.0,302239672, 2016,,,,,,192239672.0,174.76333818181817
2012,1925,Carrie,30000000.0,35266619.0,82409520, 2013,,,,,,52409520.0,174.69840000000002
2013,3937,Feichang Xingyun,8000000.0,0.0,21970000, 2013,,,,,,13970000.0,174.625
2014,1656,TMNT,35000000.0,54149098.0,96096018, 2007,,,,,,61096018.0,174.56005142857143
2015,1493,Mechanic: Resurrection,40000000.0,21218403.0,109738840, 2016,,,,,,69738840.0,174.3471
2016,5367,DÃ¸d snÃ¸,800000.0,46742.0,2194020, 2009,,,,,,1394020.0,174.2525
2017,3838,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293,2016,,,,,,14811293.0,174.25050588235294
2018,3383,Project Almanac,12000000.0,22348241.0,32909437, 2015,,,,,,20909437.0,174.24530833333333
2019,175,PokÃ©mon: Detective Pikachu,150000000.0,139507806.0,411258433, 2019,,,,,,261258433.0,174.17228866666667
2020,957,Goosebumps,58000000.0,80069458.0,158905324, 2015,,,,,,100905324.0,173.97469655172412
2021,284,The Perfect Storm,120000000.0,182618434.0,328711434, 2000,,,,,,208711434.0,173.926195
2022,1888,Letters to Juliet,30000000.0,53032453.0,82148538, 2010,,,,,,52148538.0,173.82846
2023,854,Daddy Day Care,60000000.0,104148781.0,164285587,2003,,,,,,104285587.0,173.80931166666667
2024,4496,What the #$'! Do We Know,4000000.0,10941801.0,10941801,2004,,,,,,6941801.0,173.545025
2025,1661,Poltergeist,35000000.0,47425125.0,95713069, 2015,,,,,,60713069.0,173.46591142857142
2026,2092,The Divine Secrets of the Ya-Ya Sisterhood,27000000.0,69586544.0,73826768,2002,,,,,,46826768.0,173.43247407407407
2027,3622,Big Eyes,10000000.0,14482031.0,27317872, 2014,,,,,,17317872.0,173.17872
2028,4145,The Words,6000000.0,11494838.0,16369708,2012,,,,,,10369708.0,172.82846666666666
2029,3378,Katy Perry: Part of Me,12000000.0,25326071.0,32700439,2012,,,,,,20700439.0,172.50365833333333
2030,4497,The Darkness,4000000.0,10753574.0,10898293, 2016,,,,,,6898293.0,172.457325
2031,3041,Where the Heart Is,15000000.0,33771174.0,40862054, 2000,,,,,,25862054.0,172.41369333333333
2032,3274,Eye in the Sky,13000000.0,18704596.0,35402802, 2016,,,,,,22402802.0,172.32924615384616
2033,2730,I Can Do Bad All By Myself,19000000.0,51733921.0,51733921, 2009,,,,,,32733921.0,172.2837947368421
2034,4435,LÃ¥t den rÃ¤tte komma in,4500000.0,2122085.0,12247682, 2008,,,,,,7747682.0,172.1707111111111
2035,5259,Ajami,1000000.0,621859.0,2721096,2010,,,,,,1721096.0,172.1096
2036,1918,Midnight Run,30000000.0,38413606.0,81613606, 1988,,,,,,51613606.0,172.04535333333334
2037,2521,Barbershop: The Next Cut,20000000.0,54030051.0,54404202, 2016,,,,,,34404202.0,172.02101000000002
2038,1879,Hope Floats,30000000.0,60110313.0,81529000, 1998,,,,,,51529000.0,171.76333333333332
2039,1659,Old Dogs,35000000.0,49492060.0,95104304, 2009,,,,,,60104304.0,171.72658285714286
2040,250,Noah,130000000.0,101200044.0,352831065, 2014,,,,,,222831065.0,171.40851153846154
2041,878,The Happening,60000000.0,64506874.0,162778384, 2008,,,,,,102778384.0,171.29730666666666
2042,1260,The Princess Diaries 2: Royal Engagement,45000000.0,95149435.0,122071435, 2004,,,,,,77071435.0,171.26985555555555
2043,2016,The Boss,29000000.0,63077560.0,78652207,2016,,,,,,49652207.0,171.21450689655174
2044,5469,Griffin & Phoenix,500000.0,0.0,1355967, 2006,,,,,,855967.0,171.1934
2045,458,Pixels,90000000.0,78765986.0,244041804, 2015,,,,,,154041804.0,171.15756
2046,1131,American Made,50000000.0,51342000.0,135569212, 2017,,,,,,85569212.0,171.138424
2047,1012,Death Becomes Her,55000000.0,58422650.0,149022650, 1992,,,,,,94022650.0,170.95027272727273
2048,5172,Que Horas Ela Volta?,1200000.0,376976.0,3249041, 2015,,,,,,2049041.0,170.75341666666665
2049,639,Hairspray,75000000.0,118871849.0,203035572, 2007,,,,,,128035572.0,170.714096
2050,4806,La Cara Oculta,2600000.0,0.0,7033931, 2011,,,,,,4433931.0,170.53580769230769
2051,1597,How to be Single,37000000.0,46843513.0,100003780, 2016,,,,,,63003780.0,170.2804864864865
2052,2522,Edward Scissorhands,20000000.0,53976987.0,53976987,1990,,,,,,33976987.0,169.88493499999998
2053,530,Jumper,82500000.0,80172128.0,222640812, 2008,,,,,,140140812.0,169.8676509090909
2054,147,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000.0,104386950.0,418186950, 2010,,,,,,263186950.0,169.79803225806452
2055,5443,Mean Creek,500000.0,603951.0,1348750, 2004,,,,,,848750.0,169.75
2056,4504,The Night Listener,4000000.0,7836393.0,10770993,2006,,,,,,6770993.0,169.274825
2057,3837,Baggage Claim,8500000.0,21569509.0,22885836, 2013,,,,,,14385836.0,169.2451294117647
2058,2940,See Spot Run,16000000.0,33357476.0,43057552,2001,,,,,,27057552.0,169.1097
2059,329,Miss Peregrineâs Home for Peculiar Children,110000000.0,87242834.0,295986876, 2016,,,,,,185986876.0,169.07897818181817
2060,2879,"McFarland, USA",17000000.0,44480275.0,45707924, 2015,,,,,,28707924.0,168.87014117647058
2061,557,Just Go With It,80000000.0,103028109.0,214974953, 2011,,,,,,134974953.0,168.71869125
2062,3029,The Faculty,15000000.0,40283321.0,40283321, 1998,,,,,,25283321.0,168.55547333333334
2063,971,Devil's Advocate,57000000.0,61007424.0,153007424, 1997,,,,,,96007424.0,168.43407719298244
2064,5251,No Man's Land,1000000.0,1067481.0,2684207,2001,,,,,,1684207.0,168.4207
2065,212,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705, 2013,,,,,,235740705.0,168.38621785714284
2066,321,The Divergent Series: Insurgent,110000000.0,130179072.0,295075882, 2015,,,,,,185075882.0,168.25080181818183
2067,172,Night at the Museum: Battle of the Smithsonian,150000000.0,177243721.0,402231063, 2009,,,,,,252231063.0,168.154042
2068,1471,Transporter 3,40000000.0,31715062.0,107235592, 2008,,,,,,67235592.0,168.08898000000002
2069,371,American Gangster,100000000.0,130164645.0,267985456,2007,,,,,,167985456.0,167.985456
2070,227,The World is Not Enough,135000000.0,126930660.0,361730660, 1999,,,,,,226730660.0,167.94863703703703
2071,2336,Fences,24000000.0,57682904.0,64282881, 2016,,,,,,40282881.0,167.8453375
2072,900,Alien: Resurrection,60000000.0,47795018.0,160700000, 1997,,,,,,100700000.0,167.83333333333331
2073,1915,30 Days of Night,30000000.0,39568996.0,80276156, 2007,,,,,,50276156.0,167.58718666666667
2074,3040,All About Steve,15000000.0,33862903.0,40127259,2009,,,,,,25127259.0,167.51506
2075,3316,The Crocodile Hunter: Collision Course,12500000.0,28436931.0,33436931, 2002,,,,,,20936931.0,167.495448
2076,3603,A Prairie Home Companion,10000000.0,20342852.0,26716191,2006,,,,,,16716191.0,167.16191
2077,568,Smallfoot,80000000.0,83240103.0,213691277, 2018,,,,,,133691277.0,167.11409625
2078,1902,Den of Thieves,30000000.0,44947622.0,80131391, 2018,,,,,,50131391.0,167.10463666666666
2079,884,Jack Reacher: Never Go Back,60000000.0,58697076.0,159946489, 2016,,,,,,99946489.0,166.57748166666667
2080,1662,Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478, 2018,,,,,,58291478.0,166.54708
2081,2883,Good Boy!,17000000.0,37667746.0,45312217, 2003,,,,,,28312217.0,166.54245294117646
2082,1443,Made of Honor,40000000.0,46012734.0,106548738,2008,,,,,,66548738.0,166.371845
2083,4009,Michael Jordan to the MAX,7000000.0,18642318.0,18642318,2000,,,,,,11642318.0,166.31882857142855
2084,1396,Get Hard,40000000.0,90411453.0,106511453, 2015,,,,,,66511453.0,166.2786325
2085,2201,The Giver,25000000.0,45090374.0,66540205, 2014,,,,,,41540205.0,166.16082
2086,450,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970, 2011,,,,,,149373970.0,165.97107777777777
2087,2557,Doubt,20000000.0,33446470.0,53191101, 2008,,,,,,33191101.0,165.95550500000002
2088,145,Warcraft,160000000.0,47225655.0,425522281, 2016,,,,,,265522281.0,165.951425625
2089,39,King Kong,207000000.0,218080025.0,550517357, 2005,,,,,,343517357.0,165.95041400966184
2090,778,The Santa Clause 2,65000000.0,139225854.0,172825854,2002,,,,,,107825854.0,165.88592923076925
2091,2919,Wall Street,16500000.0,43848100.0,43848100, 1987,,,,,,27348100.0,165.7460606060606
2092,889,The Jackal,60000000.0,54956941.0,159356941, 1997,,,,,,99356941.0,165.59490166666666
2093,179,Mission: Impossible III,150000000.0,133501348.0,397501348,2006,,,,,,247501348.0,165.00089866666667
2094,1370,Rocketman,41000000.0,57342725.0,108642725, 2019,,,,,,67642725.0,164.982256097561
2095,1430,Horrible Bosses 2,40000000.0,54445357.0,105945357, 2014,,,,,,65945357.0,164.8633925
2096,209,Captain America: The First Avenger,140000000.0,176654505.0,370569776, 2011,,,,,,230569776.0,164.69269714285716
2097,613,Red Dragon,78000000.0,92955420.0,206455420,2002,,,,,,128455420.0,164.6864358974359
2098,501,Itâs Complicated,85000000.0,112735375.0,224614744, 2009,,,,,,139614744.0,164.25263999999999
2099,1595,13 Going On 30,37000000.0,57139723.0,97658712, 2004,,,,,,60658712.0,163.94246486486486
2100,2128,Open Range,26000000.0,58331254.0,68613992, 2003,,,,,,42613992.0,163.89996923076924
2101,1059,Anastasia,53000000.0,58403409.0,139801096, 1997,,,,,,86801096.0,163.77565283018868
2102,2229,August Rush,25000000.0,31664162.0,65882103, 2007,,,,,,40882103.0,163.528412
2103,642,Christopher Robin,75000000.0,99215042.0,197504758,2018,,,,,,122504758.0,163.33967733333336
2104,4699,Teen Wolf Too,3000000.0,7888000.0,7888000, 1987,,,,,,4888000.0,162.93333333333334
2105,567,Fury,80000000.0,85817906.0,210315681, 2014,,,,,,130315681.0,162.89460125
2106,3267,Child's Play 2,13000000.0,26904572.0,34166572,1990,,,,,,21166572.0,162.81978461538463
2107,376,Epic,100000000.0,107518682.0,262794441, 2013,,,,,,162794441.0,162.794441
2108,864,Days of Thunder,60000000.0,82670733.0,157670733, 1990,,,,,,97670733.0,162.784555
2109,244,Mary Poppins Returns,130000000.0,171958438.0,341528518, 2018,,,,,,211528518.0,162.71424461538462
2110,1599,The Rite,37000000.0,33047633.0,97143987, 2011,,,,,,60143987.0,162.5513162162162
2111,2338,Footloose,24000000.0,51802742.0,62989834, 2011,,,,,,38989834.0,162.4576416666667
2112,2738,The Switch,19000000.0,27758465.0,49858465, 2010,,,,,,30858465.0,162.41297368421053
2113,1544,The Time Traveler's Wife,39000000.0,63414846.0,102332135, 2009,,,,,,63332135.0,162.39008974358975
2114,2068,Brick Mansions,28000000.0,20396829.0,73421224, 2014,,,,,,45421224.0,162.21865714285715
2115,4211,Khiladi 786,5600000.0,385422.0,14683763,2012,,,,,,9083763.0,162.21005357142857
2116,459,Artificial Intelligence: AI,90000000.0,78616689.0,235900000, 2001,,,,,,145900000.0,162.11111111111111
2117,4307,Hillaryâs America: The Secret History of the Democratic Party,5000000.0,13099931.0,13099931, 2016,,,,,,8099931.0,161.99862000000002
2118,2782,Soul Surfer,18000000.0,43853424.0,47158652,2011,,,,,,29158652.0,161.9925111111111
2119,714,Storks,70000000.0,72679278.0,183353431, 2016,,,,,,113353431.0,161.93347285714285
2120,972,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355, 2012,,,,,,92217355.0,161.78483333333332
2121,638,50 First Dates,75000000.0,120776832.0,196320329, 2004,,,,,,121320329.0,161.7604386666667
2122,3463,St. Trinianâs,11400000.0,15000.0,29830239,2009,,,,,,18430239.0,161.66876315789474
2123,3081,Killing Them Softly,15000000.0,14945541.0,39238443, 2012,,,,,,24238443.0,161.58962
2124,2418,Derailed,22000000.0,36020063.0,57520063, 2005,,,,,,35520063.0,161.45483181818182
2125,5382,All the Boys Love Mandy Lane,750000.0,0.0,1960521, 2013,,,,,,1210521.0,161.4028
2126,1262,The Client,45000000.0,92115211.0,117615211, 1994,,,,,,72615211.0,161.36713555555556
2127,313,Ferdinand,111000000.0,84410380.0,289847930, 2017,,,,,,178847930.0,161.12426126126127
2128,1432,The Prestige,40000000.0,53089891.0,104407366, 2006,,,,,,64407366.0,161.018415
2129,3371,Johnson Family Vacation,12000000.0,31203964.0,31286759,2004,,,,,,19286759.0,160.72299166666667
2130,3030,What's Love Got to Do With It,15000000.0,39100956.0,39100956,1993,,,,,,24100956.0,160.67304000000001
2131,1117,V for Vendetta,50000000.0,70511035.0,130214162, 2006,,,,,,80214162.0,160.428324
2132,3372,How High,12000000.0,31155435.0,31222395, 2001,,,,,,19222395.0,160.186625
2133,2136,Legion,26000000.0,40168080.0,67647574, 2010,,,,,,41647574.0,160.18297692307692
2134,4010,Dope,7000000.0,17506470.0,18190831, 2015,,,,,,11190831.0,159.8690142857143
2135,1592,Dolphin Tale,37000000.0,72286779.0,96068724, 2011,,,,,,59068724.0,159.6452
2136,4705,Real Women Have Curves,3000000.0,5853194.0,7777790, 2002,,,,,,4777790.0,159.25966666666667
2137,4308,Lone Star,5000000.0,12961389.0,12961389, 1996,,,,,,7961389.0,159.22778
2138,1218,The Thomas Crown Affair,48000000.0,69304264.0,124304264,1999,,,,,,76304264.0,158.96721666666667
2139,4309,April Fool's Day,5000000.0,12947763.0,12947763, 1986,,,,,,7947763.0,158.95526
2140,1452,The Water Horse: Legend of the Deep,40000000.0,40412817.0,103429755, 2007,,,,,,63429755.0,158.5743875
2141,798,Focus,65000000.0,53862963.0,168065700, 2015,,,,,,103065700.0,158.56261538461538
2142,1570,Rush,38000000.0,26947624.0,98230839, 2013,,,,,,60230839.0,158.50220789473684
2143,2784,Uncle Drew,18000000.0,42469946.0,46527161, 2018,,,,,,28527161.0,158.4842277777778
2144,2203,Nothing To Lose,25000000.0,44480039.0,64594061, 1997,,,,,,39594061.0,158.376244
2145,4348,The Other Side of the Door,5000000.0,3000342.0,12905107,2016,,,,,,7905107.0,158.10214
2146,349,The Princess and the Frog,105000000.0,104400899.0,270997378, 2009,,,,,,165997378.0,158.09274095238095
2147,1819,Apocalypse Now,31500000.0,78800000.0,81250485, 1979,,,,,,49750485.0,157.9380476190476
2148,1644,This is 40,35000000.0,67544505.0,90221182, 2012,,,,,,55221182.0,157.7748057142857
2149,1797,Men of Honor,32000000.0,48814909.0,82339483, 2000,,,,,,50339483.0,157.310884375
2150,1800,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450, 2011,,,,,,50332450.0,157.28890625
2151,25,Quantum of Solace,230000000.0,169368427.0,591692078, 2008,,,,,,361692078.0,157.2574252173913
2152,2566,Daybreakers,20000000.0,30101577.0,51445503,2010,,,,,,31445503.0,157.227515
2153,3065,Urban Legends: Final Cut,15000000.0,21468807.0,38574362, 2000,,,,,,23574362.0,157.16241333333335
2154,3593,The Outsiders,10000000.0,25697647.0,25697647, 1983,,,,,,15697647.0,156.97646999999998
2155,1104,Failure to Launch,50000000.0,88715192.0,128402901, 2006,,,,,,78402901.0,156.805802
2156,3042,Halloween 2,15000000.0,33392973.0,38512850, 2009,,,,,,23512850.0,156.75233333333333
2157,1065,Zero Dark Thirty,52500000.0,95720716.0,134612435, 2012,,,,,,82112435.0,156.4046380952381
2158,350,"10,000 B.C.",105000000.0,94784201.0,269065678,2008,,,,,,164065678.0,156.25302666666667
2159,3184,Taps,14000000.0,35856053.0,35856053,1981,,,,,,21856053.0,156.11466428571427
2160,4822,My Own Private Idaho,2500000.0,6401336.0,6401336, 1991,,,,,,3901336.0,156.05344000000002
2161,561,Yogi Bear,80000000.0,100246011.0,204774690, 2010,,,,,,124774690.0,155.96836249999998
2162,2398,ChÄi dÃ n zhuÄnjiÄ,23000000.0,0.0,58807172,2017,,,,,,35807172.0,155.6833565217391
2163,3823,Polisse,8900000.0,176988.0,22744132, 2012,,,,,,13844132.0,155.55204494382022
2164,2050,The Royal Tenenbaums,28000000.0,52353636.0,71430876, 2001,,,,,,43430876.0,155.11027142857142
2165,1461,The Commuter,40000000.0,36343858.0,101985431, 2018,,,,,,61985431.0,154.9635775
2166,2558,Team America: World Police,20000000.0,32774834.0,50948811, 2004,,,,,,30948811.0,154.744055
2167,119,Terminator 3: Rise of the Machines,170000000.0,150358296.0,433058296,2003,,,,,,263058296.0,154.74017411764706
2168,1,Pirates of the Caribbean: On Stranger Tides,410600000.0,241063875.0,1045663875, 2011,,,,,,635063875.0,154.6672856794934
2169,1664,Underworld 3: Rise of the Lycans,35000000.0,45802315.0,89102315, 2009,,,,,,54102315.0,154.57804285714286
2170,3276,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303, 2012,,,,,,20069303.0,154.37925384615386
2171,3185,Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177, 2012,,,,,,21579177.0,154.13697857142856
2172,1905,John Wick,30000000.0,43037835.0,76235001, 2014,,,,,,46235001.0,154.11667
2173,860,Antz,60000000.0,90757863.0,152457863,1998,,,,,,92457863.0,154.09643833333334
2174,3594,Can't Hardly Wait,10000000.0,25358996.0,25358996, 1998,,,,,,15358996.0,153.58996
2175,2411,The Animal,22000000.0,55762229.0,55762229,2001,,,,,,33762229.0,153.46467727272727
2176,1276,Coyote Ugly,45000000.0,60786269.0,113916474,2000,,,,,,68916474.0,153.14772000000002
2177,1457,Paul,40000000.0,37412945.0,101162106, 2011,,,,,,61162106.0,152.90526499999999
2178,1080,The Adjustment Bureau,50200000.0,62495645.0,126931325,2011,,,,,,76731325.0,152.8512450199203
2179,2126,Ever After: A Cinderella Story,26000000.0,65705772.0,65705772, 1998,,,,,,39705772.0,152.7145076923077
2180,406,The Peanuts Movie,99000000.0,130178411.0,250091610,2015,,,,,,151091610.0,152.61778787878788
2181,4499,The Wash,4000000.0,10097096.0,10097096, 2001,,,,,,6097096.0,152.42739999999998
2182,4156,La science des rÃªves,6000000.0,4670644.0,15137932, 2006,,,,,,9137932.0,152.29886666666667
2183,2935,The Master of Disguise,16000000.0,40363530.0,40363530,2002,,,,,,24363530.0,152.2720625
2184,1275,Underworld: Evolution,45000000.0,62318875.0,113417762, 2006,,,,,,68417762.0,152.0394711111111
